Schuljahr,Schulform,Amtlicher Gemeindeschlüssel,Verwaltungsbezirk,Schulnummer,Amtliche Bezeichnung 1,Amtliche Bezeichnung 2,Amtliche Bezeichnung 3,Straße und Hausnummer,Postleitzahl,Ort,Rechtsstatus,Telefonnummer Vorwahl,Telefonnummer Durchwahl,Faxnummer Vorwahl,Faxnummer Durchwahl,Offizielle E-Mail-Adresse,Anzahl,Sozialindex,latitude,longitude,found_address
2024/25,Gymnasium,05370004,"Erkelenz, Stadt",167599,Cornelius-Burgh-Gymnasium,der Stadt Erkelenz,Gymn. m. zweispr. deutsch-englischem Zug,Schulring 4,41812,Erkelenz,Öffentlich,02431,4001,02431,77061,167599@schule.nrw.de,690,2,51.0813877,6.3074547,"Cornelius-Burgh-Gymnasium, 4, Schulring, Oerather Mühlenfeld, Erkelenz, Kreis Heinsberg, Nordrhein-Westfalen, 41812, Deutschland"
2024/25,Gymnasium,05370004,"Erkelenz, Stadt",167605,Cusanus-Gymnasium,,,Schulring 6,41812,Erkelenz,Öffentlich,02431,70025,02431,81961,167605@schule.nrw.de,1605,2,51.0822996,6.308396,"Cusanus Gymnasium Erkelenz, 6, Schulring, Oerather Mühlenfeld, Matzerath, Erkelenz, Kreis Heinsberg, Nordrhein-Westfalen, 41812, Deutschland"
2024/25,Gymnasium,05370012,"Geilenkirchen, Stadt",167629,Bischöfliches Gymnasium St. Ursula,Priv. Gymnasium für Jungen und Mädchen,,Markt 1,52511,Geilenkirchen,Privat,02451,8045,02451,65316,167629@schule.nrw.de,1040,,50.9637428,6.1223937,"Ehem. Burg (Ursulinen Kloster), 1, Markt, Hünshoven, Geilenkirchen, Kreis Heinsberg, Nordrhein-Westfalen, 52511, Deutschland"
2024/25,Gymnasium,05370016,"Heinsberg, Stadt",167630,Kreisgymnasium,,,Linderner Str. 30,52525,Heinsberg,Öffentlich,02452,96440,02452,964429,167630@schule.nrw.de,985,2,51.0570704,6.0977877,"30, Linderner Straße, Schafhausen, Heinsberg, Kreis Heinsberg, Nordrhein-Westfalen, 52525, Deutschland"
2024/25,Gymnasium,05370020,"Hückelhoven, Stadt",167642,Städt. Gymnasium,,,Hartlepooler Platz 10,41836,Hückelhoven,Öffentlich,02433,4460530,02433,44605329,167642@schule.nrw.de,845,2,51.0551888,6.2254788,"Hartlepooler Platz, Doverack, Hückelhoven, Kreis Heinsberg, Nordrhein-Westfalen, 41836, Deutschland"
2024/25,Gymnasium,05370028,"Übach-Palenberg, Stadt",167654,Carolus-Magnus-Gymnasium,Städt. Gymnasium Übach-Palenberg,,Comeniusstr. 14,52531,Übach-Palenberg,Öffentlich,02451,93120,02451,931292,167654@schule.nrw.de,765,3,50.9190761,6.1089593,"14, Comeniusstraße, Übach, Übach-Palenberg, Kreis Heinsberg, Nordrhein-Westfalen, 52531, Deutschland"
2024/25,Gymnasium,05370040,"Wegberg, Stadt",185360,Maximilian-Kolbe-Gymnasium,Städt. Gymnasium,,Maaseiker Str. 63,41844,Wegberg,Öffentlich,02434,979100,02434,20883,185360@schule.nrw.de,575,1,51.1361811,6.2821409,"Maximilian-Kolbe-Gymnasium, 63, Maaseiker Straße, Wegberger Höfe, Uevekoven, Wegberg, Kreis Heinsberg, Nordrhein-Westfalen, 41844, Deutschland"
2024/25,Gymnasium,05374004,"Bergneustadt, Stadt",166960,Wüllenweberschule,Städt. Gymnasium,,Am Wäcker 26,51702,Bergneustadt,Öffentlich,02261,789180,02261,7891817,166960@schule.nrw.de,495,1,51.0173037,7.6368577,"26, Am Wäcker, Sessinghausen, Bergneustadt, Leienbach, Baldenberg, Bergneustadt, Oberbergischer Kreis, Nordrhein-Westfalen, 51702, Deutschland"
2024/25,Gymnasium,05374008,Engelskirchen,167101,Aggertal-Gymnasium,,,Olpener Str. 13,51766,Engelskirchen,Öffentlich,02263,929400,02263,9294099,167101@schule.nrw.de,660,1,50.9851015,7.4164221,"Aggertal-Gymnasium Engelskirchen, 13, Olpener Straße, Oberengelskirchen, Steeg, Miebach, Engelskirchen, Oberbergischer Kreis, Nordrhein-Westfalen, 51766, Deutschland"
2024/25,Gymnasium,05374012,"Gummersbach, Stadt",195390,Freies Christliches Gymnasium,Evangelische Bekenntnisschule,"in freier Trägerschaft, Ersatzschule",Hülsenbuscher Str. 5,51643,Gummersbach,Privat,02261,405830,02261,4058310,195390@schule.nrw.de,580,,51.0231702,7.5492547,"5, Hülsenbuscher Straße, Gummersbach, Steinenbrück, Karlskamp, Gummersbach, Oberbergischer Kreis, Nordrhein-Westfalen, 51643, Deutschland"
2024/25,Gymnasium,05374012,"Gummersbach, Stadt",198493,Städtisches Lindengymnasium,- Sekundarstufe I und II -,,Reininghauser Str. 32,51643,Gummersbach,Öffentlich,02261,5011630,02261,50116501,198493@schule.nrw.de,835,2,51.032895,7.571471,"32, Reininghauser Straße, Gummersbach, Hepel, Mühlenseßmar, Gummersbach, Oberbergischer Kreis, Nordrhein-Westfalen, 51643, Deutschland"
2024/25,Gymnasium,05374020,Lindlar,193513,Gymnasium Lindlar,,,Vossbrucher Str. 1,51789,Lindlar,Öffentlich,02266,901230,02266,9012322,193513@schule.nrw.de,610,1,51.0156005,7.3763158,"Gymnasium Lindlar, 1, Voßbrucher Straße, Bolzenbach, Lindlar, Oberbergischer Kreis, Nordrhein-Westfalen, 51789, Deutschland"
2024/25,Gymnasium,05374032,Nümbrecht,191693,Homburgisches Gymnasium Nümbrecht,Schulzentrum,,Mateh-Yehuda-Str. 5,51588,Nümbrecht,Öffentlich,02293,913040,02293,913045,191693@schule.nrw.de,835,2,50.905494,7.5341695,"5, Mateh-Yehuda-Straße, Nümbrecht, Homburg-Bröl, Nümbrecht, Oberbergischer Kreis, Nordrhein-Westfalen, 51588, Deutschland"
2024/25,Gymnasium,05374036,"Radevormwald, Stadt",166212,Städt. Theodor-Heuss-Gymnasium,für Jungen und Mädchen,,Hermannstr. 23,42477,Radevormwald,Öffentlich,02195,929890,02195,929891,166212@schule.nrw.de,615,2,51.2065792,7.3462425,"Theodor-Heuss-Gymnasium Radevormwald, 23, Hermannstraße, Unterste Mühle, Radevormwald, Oberbergischer Kreis, Nordrhein-Westfalen, 42477, Deutschland"
2024/25,Gymnasium,05374044,"Waldbröl, Stadt",166996,Hollenberg-Gymnasium Waldbröl,Städt. Gymnasium,,Goethestr. 6,51545,Waldbröl,Öffentlich,02291,9300,02291,93039,166996@schule.nrw.de,670,1,50.8763663,7.6079634,"6, Goethestraße, Waldbröl, Romberg, Waldbröl, Oberbergischer Kreis, Nordrhein-Westfalen, 51545, Deutschland"
2024/25,Gymnasium,05374048,"Wiehl, Stadt",167009,Dietrich-Bonhoeffer-Gymnasium,Städt. Gymnasium,,Hauptstr. 81,51674,Wiehl,Öffentlich,02262,999420,02262,9994223,167009@schule.nrw.de,915,1,50.949129,7.5567841,"Dietrich-Bonhoeffer-Gymnasium, 81, Hauptstraße, Wiehl, Hübender, Wiehl, Oberbergischer Kreis, Nordrhein-Westfalen, 51674, Deutschland"
2024/25,Gymnasium,05374052,"Wipperfürth, Stadt",167071,Erzbischöfliches St.-Angela-Gymnasium,Staatl.gen. Gymnasium d. Erzbistums Köln,für Jungen u. Mädchen-Sekundarst.I u.II-,Auf dem Silberberg 4,51688,Wipperfürth,Privat,02267,4051,02267,82164,167071@schule.nrw.de,870,,51.1213209,7.4150211,"4, Auf dem Silberberg, Wipperfürth, Lendringhausen, Wipperfürth, Oberbergischer Kreis, Nordrhein-Westfalen, 51688, Deutschland"
2024/25,Gymnasium,05374052,"Wipperfürth, Stadt",167083,Städt. Engelbert-von-Berg-Gymnasium,,,Lüdenscheider Str. 46,51688,Wipperfürth,Öffentlich,02267,5021,02267,880735,167083@schule.nrw.de,515,1,51.1204699,7.4068453,"Städtisches Engelbert-von-Berg-Gymnasium, 46, Lüdenscheider Straße, Düsterohl, Wipperfürth, Stöpgeshof, Wipperfürth, Oberbergischer Kreis, Nordrhein-Westfalen, 51688, Deutschland"
2024/25,Gymnasium,05378004,"Bergisch Gladbach, Stadt",167010,Städt. Albertus-Magnus-Gymnasium,für Jungen und Mädchen,,Kaule 15,51429,Bergisch Gladbach,Öffentlich,02204,979150,02204,9791529,167010@schule.nrw.de,910,2,50.9608786,7.155729,"Albertus-Magnus-Gymnasium, 15, Kaule, Bensberg, Bergisch Gladbach, Rheinisch-Bergischer Kreis, Nordrhein-Westfalen, 51429, Deutschland"
2024/25,Gymnasium,05378004,"Bergisch Gladbach, Stadt",167022,Städt. Otto-Hahn-Schule,Gymnasium-Bensberg,- Sekundarstufen I und II -,Saaler Mühle 8,51429,Bergisch Gladbach,Öffentlich,02204,30040,02204,300477,167022@schule.nrw.de,935,2,50.9626021,7.1369299,"Otto-Hahn-Schulzentrum, 8, Saaler Mühle, Alt-Frankenforst, Bergisch Gladbach, Rheinisch-Bergischer Kreis, Nordrhein-Westfalen, 51429, Deutschland"
2024/25,Gymnasium,05378004,"Bergisch Gladbach, Stadt",167034,Dietrich-Bonhoeffer-Gymnasium,Städt. Gymnasium,,Am Rübezahlwald 5,51469,Bergisch Gladbach,Öffentlich,02202,28330,02202,283328,167034@schule.nrw.de,870,2,50.977813,7.1445725,"5, Am Rübezahlwald, Heidkamp, Bergisch Gladbach, Rheinisch-Bergischer Kreis, Nordrhein-Westfalen, 51469, Deutschland"
2024/25,Gymnasium,05378004,"Bergisch Gladbach, Stadt",167046,Nicolaus-Cusanus-Gymnasium,- Sekundarstufen I und II -,,Reuterstr. 51,51465,Bergisch Gladbach,Öffentlich,02202,969970,02202,9699739,167046@schule.nrw.de,690,3,50.9967386,7.1212052,"Nicolaus-Cusanus-Gymnasium, 51, Reuterstraße, Hebborn, Bergisch Gladbach, Rheinisch-Bergischer Kreis, Nordrhein-Westfalen, 51465, Deutschland"
2024/25,Gymnasium,05378004,"Bergisch Gladbach, Stadt",184664,Städt. Gymnasium Herkenrath,für Jungen und Mädchen,,St.-Antonius-Str. 17,51429,Bergisch Gladbach,Öffentlich,02204,984503,02204,984530,184664@schule.nrw.de,930,2,50.9877446,7.1904925,"17, Sankt-Antonius-Straße, Kierdorf, Herkenrath, Bergisch Gladbach, Rheinisch-Bergischer Kreis, Nordrhein-Westfalen, 51429, Deutschland"
2024/25,Gymnasium,05378016,"Leichlingen (Rhld.), Stadt",166157,Städt. Gymnasium,- Sekundarstufen I und II -,für Jungen und Mädchen,Am Hammer 2,42799,Leichlingen (Rheinland),Öffentlich,02175,3035,02175,890796,166157@schule.nrw.de,945,1,51.1087572,7.0115768,"Städtisches Gymnasium Leichlingen, 2, Am Hammer, Büscherhöfen, Unterberg, Leichlingen, Rheinisch-Bergischer Kreis, Nordrhein-Westfalen, 42799, Deutschland"
2024/25,Gymnasium,05378020,Odenthal,191711,Gymnasium Odenthal,,,Bergisch Gladbacher Str. 10,51519,Odenthal,Öffentlich,02202,97670,02202,976730,191711@schule.nrw.de,885,1,51.0298838,7.1156817,"Schulzentrum Odenthal, 10, Bergisch Gladbacher Straße, Funkenhof, Voiswinkel, Odenthal, Rheinisch-Bergischer Kreis, Nordrhein-Westfalen, 51519, Deutschland"
2024/25,Gymnasium,05378024,"Overath, Stadt",184159,Paul-Klee-Gymnasium,der Stadt Overath,,Perenchiesstr. 3,51491,Overath,Öffentlich,02206,9050960,02206,9050999,184159@schule.nrw.de,930,1,50.9259496,7.2788914,"Paul-Klee-Gymnasium, 3, Pérenchiesstraße, Cyriax, Overath, Rheinisch-Bergischer Kreis, Nordrhein-Westfalen, 51491, Deutschland"
2024/25,Gymnasium,05378028,"Rösrath, Stadt",167095,Freiherr-vom-Stein-Gymnasium,Gymnasium der Stadt Rösrath,,Freiherr-vom-Stein-Str. 15,51503,Rösrath,Öffentlich,02205,3956,02205,86830,167095@schule.nrw.de,920,2,50.9034982,7.178324,"Freiherr-vom-Stein Schulzentrum, 15, Freiherr-vom-Stein-Straße, Stümpen, Menzlingen, Rösrath, Rheinisch-Bergischer Kreis, Nordrhein-Westfalen, 51503, Deutschland"
2024/25,Gymnasium,05378032,"Wermelskirchen, Stadt",166224,Städt. Gymnasium,,,Stockhauser Str. 13,42929,Wermelskirchen,Öffentlich,02196,708690,02196,70869100,166224@schule.nrw.de,915,2,51.1393572,7.2189484,"Städtisches Gymnasium Wermelskirchen, 13, Stockhauser Straße, Kölner Straße, Wermelskirchen, Rheinisch-Bergischer Kreis, Nordrhein-Westfalen, 42929, Deutschland"
2024/25,Gymnasium,05382004,Alfter,100174,Gymnasium Alfter,,,Am Rathaus 11,53347,Alfter,Öffentlich,0228,6484500,,,100174@schule.nrw.de,240,2,50.7208551,7.0245224,"Gymnasium Alfter, 11, Am Rathaus, Oedekoven, Alfter, Rhein-Sieg-Kreis, Nordrhein-Westfalen, 53347, Deutschland"
2024/25,Gymnasium,05382008,"Bad Honnef, Stadt",167150,Städt. Siebengebirgsgymnasium,- Sekundarstufen I und II -,in Bad Honnef,Rommersdorfer Str. 78-82,53604,Bad Honnef,Öffentlich,02224,93430,02224,934312,167150@schule.nrw.de,1010,2,50.6506836,7.2268825,"Sibi Hauptgebäude, 78-82, Rommersdorfer Straße, Honnef, Rommersdorf, Bad Honnef, Rhein-Sieg-Kreis, Nordrhein-Westfalen, 53604, Deutschland"
2024/25,Gymnasium,05382008,"Bad Honnef, Stadt",167162,Gymnasium Schloß Hagerhof Bad Honnef,staatl. genehm. priv. Gymnasium,für Jungen und Mädchen - Sek. I u. II -,Menzenberg 13,53604,Bad Honnef,Privat,02224,93250,02224,932525,167162@schule.nrw.de,425,,50.6290401,7.244256,"Schloss Hagerhof, 13, Menzenberg, Honnef, Breite Heide, Bad Honnef, Unkel, Rhein-Sieg-Kreis, Nordrhein-Westfalen, 53604, Deutschland"
2024/25,Gymnasium,05382012,"Bornheim, Stadt",167125,Erzbischöfliche Ursulinenschule Hersel,staatl.genehm.Ersatzschule d. Erzbistums,"Köln, Gymnasium f. Mädchen - Sek.I u.II-",Rheinstr. 182,53332,Bornheim,Privat,02222,97710,02222,9771150,167125@schule.nrw.de,740,,50.773244,7.0463986,"182, Rheinstraße, Hersel, Bornheim, Rhein-Sieg-Kreis, Nordrhein-Westfalen, 53332, Deutschland"
2024/25,Gymnasium,05382012,"Bornheim, Stadt",194232,Alexander-von-Humboldt-Gymnasium,Gymnasium der Stadt Bornheim,,Adenauerallee 50,53332,Bornheim,Öffentlich,02222,9911100,02222,9911111,194232@schule.nrw.de,935,2,50.7582046,7.0028041,"50, Adenauerallee, Roisdorf, Bornheim, Rhein-Sieg-Kreis, Nordrhein-Westfalen, 53332, Deutschland"
2024/25,Gymnasium,05382016,Eitorf,167137,Siegtal-Gymnasium,der Gemeinde Eitorf,,Am Eichelkamp,53783,Eitorf,Öffentlich,02243,92150,02243,921515,167137@schule.nrw.de,630,2,50.7749593,7.4438826,"Am Eichelkamp, Eitorf, Hombach, Schmelze, Eitorf, Rhein-Sieg-Kreis, Nordrhein-Westfalen, 53783, Deutschland"
2024/25,Gymnasium,05382020,"Hennef (Sieg), Stadt",167149,Gymnasium Hennef,- Sekundarstufen I und II -,,Fritz-Jacobi-Str. 18,53773,Hennef (Sieg),Öffentlich,02242,5031,02242,866125,167149@schule.nrw.de,1040,2,50.7776037,7.2727999,"Städtisches Gymnasium Hennef, 18, Fritz-Jacobi-Straße, Geistingen, Stoßdorf, Weingartsgasse, Hennef (Sieg), Rhein-Sieg-Kreis, Nordrhein-Westfalen, 53773, Deutschland"
2024/25,Gymnasium,05382024,"Königswinter, Stadt",167186,Gymnasium am Oelberg,Städt. Gymnasium für Jungen und Mädchen,,Weilerweg 25,53639,Königswinter,Öffentlich,02244,934100,02244,934101,167186@schule.nrw.de,830,2,50.7088547,7.2720548,"Gymnasium am Oelberg, 25, Weilerweg, Oberpleis, Königswinter, Rhein-Sieg-Kreis, Nordrhein-Westfalen, 53639, Deutschland"
2024/25,Gymnasium,05382024,"Königswinter, Stadt",191700,Jugenddorf-Christophorusschule,Priv.Gymnasium im Christl.Jugenddorfwerk,- Sekundarstufen I und II -,Cleethorpeser Platz 12,53639,Königswinter,Privat,02223,92220,02223,922212,191700@schule.nrw.de,1000,,50.683401,7.1876888,"Kreativhaus, 12, Cleethorpeser Platz, Königswinter, Niederdollendorf, Königswinter, Rhein-Sieg-Kreis, Nordrhein-Westfalen, 53639, Deutschland"
2024/25,Gymnasium,05382028,"Lohmar, Stadt",191140,Gymnasium Lohmar,Städt. Gymnasium für Mädchen und Jungen,- Sekundarstufen I und II -,Donrather Dreieck,53797,Lohmar,Öffentlich,02246,15890,02246,15887,191140@schule.nrw.de,885,2,50.8455697,7.2202492,"Donrather Dreieck, Lohmar, Heppenberg, Lohmar, Rhein-Sieg-Kreis, Nordrhein-Westfalen, 53797, Deutschland"
2024/25,Gymnasium,05382032,"Meckenheim, Stadt",167198,Konrad-Adenauer-Gymnasium,- Schulzentrum -,,Königsberger Str. 30,53340,Meckenheim,Öffentlich,02225,917401,02225,917403,167198@schule.nrw.de,810,2,50.6238361,7.0416209,"Pädagogisches Zentrum (PZ), 30, Königsberger Straße, Meckenheim, Rhein-Sieg-Kreis, Nordrhein-Westfalen, 53340, Deutschland"
2024/25,Gymnasium,05382040,Neunkirchen-Seelscheid,167204,Antoniuskolleg,Priv. Gymnasium,,Pfarrer-Schaaf-Str. 1,53819,Neunkirchen-Seelscheid,Privat,02247,91770,02247,917711,167204@schule.nrw.de,1135,,50.8396494,7.335534,"Antoniuskolleg, 1, Pfarrer-Schaaf-Straße, Wolperath, Neunkirchen, Neunkirchen-Seelscheid, Rhein-Sieg-Kreis, Nordrhein-Westfalen, 53819, Deutschland"
2024/25,Gymnasium,05382044,"Niederkassel, Stadt",183775,Kopernikus-Gymnasium,der Stadt Niederkassel,,Kopernikusstr. 3,53859,Niederkassel,Öffentlich,02208,900710,02208,9007110,183775@schule.nrw.de,905,2,50.8329617,7.0235741,"Kopernikus Gymnasium, 3, Kopernikusstraße, Lülsdorf, Ranzel, Niederkassel, Rhein-Sieg-Kreis, Nordrhein-Westfalen, 53859, Deutschland"
2024/25,Gymnasium,05382048,"Rheinbach, Stadt",167216,Städt. Gymnasium Rheinbach,für Jungen und Mädchen,,Königsberger Str. 29,53359,Rheinbach,Öffentlich,02226,5919,02226,16228,167216@schule.nrw.de,805,1,50.619608,6.9406583,"Städtisches Gymnasium Rheinbach, 29, Königsberger Straße, Rheinbach, Rhein-Sieg-Kreis, Nordrhein-Westfalen, 53359, Deutschland"
2024/25,Gymnasium,05382048,"Rheinbach, Stadt",167228,Erzbischöfliches St.-Joseph-Gymnasium,Ersatzschule des Erzbistums Köln,Gym. f. Mädchen u. Jungen  -Sek. I u.II-,Stadtpark 31,53359,Rheinbach,Privat,02226,92240,02226,922420,167228@schule.nrw.de,980,,50.6196086,6.952599,"St. Josephs Gymnasium, 31, Stadtpark, Rheinbach, Rhein-Sieg-Kreis, Nordrhein-Westfalen, 53359, Deutschland"
2024/25,Gymnasium,05382052,Ruppichteroth,191437,St.Theresien-Gymnasium,Staatl. genehmigtes privates Gymnasium,für Mädchen  - Sekundarstufen I und II -,St.-Vinzenz-Str. 2,53809,Ruppichteroth,Privat,02295,908600,02295,9086049,191437@schule.nrw.de,110,,50.8412326,7.4361384,"St.-Theresien-Gymnasium, 2, Sankt-Vinzenz-Straße, Ruppichteroth, Etzenbach, Schönenberg, Ruppichteroth, Rhein-Sieg-Kreis, Nordrhein-Westfalen, 53809, Deutschland"
2024/25,Gymnasium,05382056,"Sankt Augustin, Stadt",167113,Rhein-Sieg-Gymnasium Sankt Augustin,,,Hubert-Minz-Str. 20,53757,Sankt Augustin,Öffentlich,02241,202190,02241,29171,167113@schule.nrw.de,970,2,50.7771524,7.1837745,"20, Hubert-Minz-Straße, Ort, Sankt Augustin, Rhein-Sieg-Kreis, Nordrhein-Westfalen, 53757, Deutschland"
2024/25,Gymnasium,05382056,"Sankt Augustin, Stadt",183740,Albert-Einstein-Gymnasium,,,Alte Marktstr. 7,53757,Sankt Augustin,Öffentlich,02241,39930,02241,399399,183740@schule.nrw.de,895,2,50.7773966,7.2126444,"Albert-Einstein-Gymnasium, 7, Alte Marktstraße, Niederpleis, Sankt Augustin, Rhein-Sieg-Kreis, Nordrhein-Westfalen, 53757, Deutschland"
2024/25,Gymnasium,05382060,"Siegburg, Stadt",167241,Städt. Anno-Gymnasium,- Sekundarstufen I und II -,,Zeithstr. 186-188,53721,Siegburg,Öffentlich,02241,1026700,02241,1026727,167241@schule.nrw.de,1020,2,50.8034927,7.2210873,"186-188, Zeithstraße, Marienfried, Siegburg, Wolsdorf, Siegburg, Rhein-Sieg-Kreis, Nordrhein-Westfalen, 53721, Deutschland"
2024/25,Gymnasium,05382060,"Siegburg, Stadt",167253,Gymnasium Siegburg Alleestraße,,,Alleestr. 2,53721,Siegburg,Öffentlich,02241,1026600,02241,1026612,167253@schule.nrw.de,825,3,50.7971455,7.203754,"Gymnasium Siegburg Alleestraße, 2, Alleestraße, Siegburg, Dreesch, Siegburg, Rhein-Sieg-Kreis, Nordrhein-Westfalen, 53721, Deutschland"
2024/25,Gymnasium,05382068,"Troisdorf, Stadt",167265,Städt. Gymnasium Zum Altenforst,- Sekundarstufen I und II -,,Zum Altenforst 10,53840,Troisdorf,Öffentlich,02241,87470,02241,874711,167265@schule.nrw.de,875,3,50.8160896,7.1770461,"Städtisches Gymnasium Zum Altenforst, 10, Zum Altenforst, Troisdorf-Mitte, Troisdorf, Rhein-Sieg-Kreis, Nordrhein-Westfalen, 53840, Deutschland"
2024/25,Gymnasium,05382068,"Troisdorf, Stadt",167277,Heinrich-Böll-Gymnasium Troisdorf,Städt. Gymnasium mit Sekundarstufe I,in Ganztagsform und Sekundarstufe II,Edith-Stein-Str. 15,53844,Troisdorf,Öffentlich,02241,9623500,02241,9623520,167277@schule.nrw.de,930,2,50.8060859,7.1222236,"Heinrich-Böll-Gymnasium Troisdorf, 15, Edith-Stein-Straße, Sieglar, Troisdorf, Rhein-Sieg-Kreis, Nordrhein-Westfalen, 53844, Deutschland"
2024/25,Gymnasium,05382076,Windeck,167289,Bodelschwingh-Gymnasium Herchen,der ev. Kirche im Rheinland,Staatl. anerk. Gym.f. Jungen und Mädchen,Bodelschwinghstr. 2,51570,Windeck,Privat,02243,92040,02243,6841,167289@schule.nrw.de,635,,50.7779154,7.5162875,"Bodelschwingh Gymnasium, 2, Bodelschwinghstraße, Herchen, Igelshof, Herchen, Windeck, Rhein-Sieg-Kreis, Nordrhein-Westfalen, 51570, Deutschland"
2024/25,Gymnasium,05512000,Krfr. Stadt Bottrop,167691,Städt. Josef-Albers-Gymnasium,,,Zeppelinstr. 20,46236,Bottrop,Öffentlich,02041,706420,02041,7064260,167691@schule.nrw.de,1370,3,51.5184361,6.9184578,"20, Zeppelinstraße, Stadtmitte, Bottrop, Nordrhein-Westfalen, 46236, Deutschland"
2024/25,Gymnasium,05512000,Krfr. Stadt Bottrop,167708,Städt. Heinrich-Heine-Gymnasium,,,Gustav-Ohm-Str. 65,46236,Bottrop,Öffentlich,02041,182580,02041,1825820,167708@schule.nrw.de,1155,2,51.5248739,6.915004,"Gustav-Ohm-Straße, Stadtmitte, Bottrop, Nordrhein-Westfalen, 46236, Deutschland"
2024/25,Gymnasium,05512000,Krfr. Stadt Bottrop,167710,Vestisches Gymnasium,Städt. Gymnasium für Jungen und Mädchen,Sekundarstufen I u. II,Schulstr. 25,46244,Bottrop,Öffentlich,02045,959100,02045,9591033,167710@schule.nrw.de,660,1,51.6063893,6.9194737,"Vestisches Gymnasium Kirchhellen, 25, Schulstraße, Kirchhellen-Mitte, Kirchhellen, Bottrop, Nordrhein-Westfalen, 46244, Deutschland"
2024/25,Gymnasium,05513000,Krfr. Stadt Gelsenkirchen,167721,Städt. Leibniz-Gymnasium,,,Breddestr. 21,45894,Gelsenkirchen,Öffentlich,0209,3864640,0209,386464200,167721@schule.nrw.de,1010,4,51.5757429,7.0550726,"21, Breddestraße, Buer, Gelsenkirchen-Nord, Gelsenkirchen, Nordrhein-Westfalen, 45894, Deutschland"
2024/25,Gymnasium,05513000,Krfr. Stadt Gelsenkirchen,167733,Carl-Friedrich-Gauß-Gymnasium,der Stadt Gelsenkirchen,- Sekundarstufen I und II -,Hammerschmidtstr. 13,45888,Gelsenkirchen,Öffentlich,0209,3894870,0209,38948720,167733@schule.nrw.de,660,6,51.5151021,7.1107223,"Carl-Friedrich-Gauß-Gymnasium, 13, Hammerschmidtstraße, Bulmke-Hüllen, Gelsenkirchen-Mitte, Gelsenkirchen, Nordrhein-Westfalen, 45888, Deutschland"
2024/25,Gymnasium,05513000,Krfr. Stadt Gelsenkirchen,167745,Städt. Max-Planck-Gymnasium,,,Goldbergstr. 91,45894,Gelsenkirchen,Öffentlich,0209,402392510,0209,402392579,167745@schule.nrw.de,925,3,51.5806447,7.0656704,"91, Goldbergstraße, Buer, Gelsenkirchen-Nord, Gelsenkirchen, Nordrhein-Westfalen, 45894, Deutschland"
2024/25,Gymnasium,05513000,Krfr. Stadt Gelsenkirchen,167757,Annette-von-Droste-Hülshoff-Gymnasium,Städt. Gymnasium,,Goldbergstr. 93,45894,Gelsenkirchen,Öffentlich,0209,638415200,0209,638415255,167757@schule.nrw.de,820,3,51.5813835,7.0645732,"93, Goldbergstraße, Buer, Gelsenkirchen-Nord, Gelsenkirchen, Nordrhein-Westfalen, 45894, Deutschland"
2024/25,Gymnasium,05513000,Krfr. Stadt Gelsenkirchen,167770,Städt. Ricarda-Huch-Gymnasium,,,Schultestr. 50,45888,Gelsenkirchen,Öffentlich,0209,957000,0209,95700200,167770@schule.nrw.de,620,7,51.512429,7.1057361,"50, Schultestraße, Bulmke-Hüllen, Gelsenkirchen-Mitte, Gelsenkirchen, Nordrhein-Westfalen, 45888, Deutschland"
2024/25,Gymnasium,05513000,Krfr. Stadt Gelsenkirchen,167782,Städt. Grillo-Gymnasium,,,Hauptstr. 60,45879,Gelsenkirchen,Öffentlich,0209,947670,0209,94767200,167782@schule.nrw.de,485,8,51.5128084,7.0999614,"60, Hauptstraße, Altstadt, Gelsenkirchen-Mitte, Gelsenkirchen, Nordrhein-Westfalen, 45879, Deutschland"
2024/25,Gymnasium,05513000,Krfr. Stadt Gelsenkirchen,167794,Städt. Schalker Gymnasium,,,Liboriusstr. 103,45881,Gelsenkirchen,Öffentlich,0209,638413800,0209,638413855,167794@schule.nrw.de,605,9,51.5181197,7.0988587,"103, Liboriusstraße, Sophienau, Schalke, Gelsenkirchen-Mitte, Gelsenkirchen, Nordrhein-Westfalen, 45881, Deutschland"
