Bezirksregierung,Kreis/Stadt,Schulform,Schulnummer,Schulname,Sozialindex,latitude,longitude,found_address
Münster,Kreis Borken,Gymnasium,167990,"Gronau, Gym Werner-von-Siemens",3,52.2059556,7.0352624,"Werner-von-Siemens-Gymnasium, 21, Laubstiege, Morgensternsiedlung, Eßseite, Gronau, Kreis Borken, Nordrhein-Westfalen, 48599, Deutschland"
Münster,Kreis Borken,Gymnasium,168002,"Vreden, Gym Georgianum",2,52.0381574,6.8159296,"Gymnasium Georgianum, 3, Zwillbrocker Straße, Vreden, Kreis Borken, Nordrhein-Westfalen, 48691, Deutschland"
Münster,Kreis Borken,Gymnasium,168087,"Borken, Gym Remigianum",2,51.8400156,6.8659698,"Gymnasium Remigianum, Josefstraße, Borken, Kreis Borken, Nordrhein-Westfalen, 46325, Deutschland"
Münster,Kreis Borken,Gymnasium,183568,"Bocholt, Gym Euregio-Gymnasium",2,51.8480481,6.6343475,"Euregio Gymnasium, In der Hardt, Bocholt, Kreis Borken, Nordrhein-Westfalen, 46397, Deutschland"
Münster,Kreis Borken,Gymnasium,192752,"Stadtlohn, Gym Geschwister-Scholl",1,51.9860429,6.9280127,"Geschwister-Scholl-Gymnasium, Bomers Kamp, Stadtlohn, Kreis Borken, Nordrhein-Westfalen, 48703, Deutschland"
Münster,Kreis Coesfeld,Gesamtschule,190743,"Havixbeck, GE Anne Frank",2,51.9759485,7.4158432,"Anne-Frank-Gesamtschule, Dirkes Allee, Havixbeck, Kreis Coesfeld, Nordrhein-Westfalen, 48329, Deutschland"
Münster,Kreis Coesfeld,Gesamtschule,191310,"Olfen, GE Wolfhelmschule Olfen-Datteln",3,,,
Münster,Kreis Coesfeld,Gesamtschule,192144,"Nordkirchen, GE Johann-Conrad-Schlaun",1,51.7388565,7.531816,"Johann-Conrad-Schlaun-Schule Gesamtschule Nordkirchen, Am Gorbach, Nordkirchen, Kreis Coesfeld, Nordrhein-Westfalen, 59394, Deutschland"
Münster,Kreis Coesfeld,Gymnasium,168129,"Coesfeld, Gym Heriburg",1,51.9472468,7.1638569,"Heriburg-Gymnasium, 10, Seminarstraße, Coesfeld, Kreis Coesfeld, Nordrhein-Westfalen, 48653, Deutschland"
Münster,Kreis Coesfeld,Gymnasium,168130,"Coesfeld, Gym Nepomucenum",1,51.9508011,7.1676681,"Gymnasium Nepomucenum, 8, Holtwicker Straße, Coesfeld, Kreis Coesfeld, Nordrhein-Westfalen, 48653, Deutschland"
Münster,Kreis Coesfeld,Gymnasium,168142,"Dülmen, Gym Clemens-Brentano",2,51.8250431,7.2831034,"Clemens-Brentano-Gymnasium, 7, An der Kreuzkirche, Mitte, Dülmen, Kreis Coesfeld, Nordrhein-Westfalen, 48249, Deutschland"
Münster,Kreis Coesfeld,Gymnasium,168191,"Lüdinghausen, Gym St.Antonius",1,51.7749184,7.4399879,"Sankt Antonius Gymnasium, Kapitelweg, Lüdinghausen, Kreis Coesfeld, Nordrhein-Westfalen, 59348, Deutschland"
Münster,Kreis Coesfeld,Gymnasium,190810,"Nottuln, Gym Rupert-Neudeck",2,51.923451,7.3522636,"Rupert-Neudeck-Gymnasium Nottuln, 1, Sankt-Amand-Montrond-Straße, Nottuln, Kreis Coesfeld, Nordrhein-Westfalen, 48301, Deutschland"
Münster,Kreis Coesfeld,Gymnasium,191358,"Senden, Gym Joseph-Haydn",1,51.8532682,7.4830649,"Joseph-Haydn-Gymnasium, Am Bürgerpark, Senden, Kreis Coesfeld, Nordrhein-Westfalen, 48308, Deutschland"
Münster,Kreis Coesfeld,Gymnasium,193665,"Dülmen, Gym Annette-von-Droste-Hülshoff",1,51.8267142,7.2870981,"Annette-von-Droste-Hülshoff-Gymnasium, Friedrich-Ruin-Straße, Mitte, Dülmen, Kreis Coesfeld, Nordrhein-Westfalen, 48249, Deutschland"
Münster,Kreis Recklinghausen,Gesamtschule,100126,"Castrop-Rauxel, GE Gesamtsch.Ickern",4,51.5989651,7.3317349,"Neue Gesamtschule Ickern, 130, Waldenburger Straße, Ickern, Ickern Süd, Castrop-Rauxel, Kreis Recklinghausen, Nordrhein-Westfalen, 44581, Deutschland"
Münster,Kreis Recklinghausen,Gesamtschule,184342,"Dorsten, GE Wulfen",3,51.7273069,7.0278514,"Gesamtschule Wulfen, 2, Wulfener Markt, Lehmkuhle, Wulfen, Dorsten, Kreis Recklinghausen, Nordrhein-Westfalen, 46286, Deutschland"
Münster,Kreis Recklinghausen,Gesamtschule,184380,"Gladbeck, GE Ingeborg-Drewitz",8,51.5829903,6.9614397,"Ingeborg-Drewitz-Gesamtschule, Fritz-Erler-Straße, Rentfort, Rentfort-Nord, Rentfort, Gladbeck, Kreis Recklinghausen, Nordrhein-Westfalen, 45966, Deutschland"
Münster,Kreis Recklinghausen,Gesamtschule,185188,"Herten, GE Rosa-Parks-Schule",8,51.6084234,7.1378455,"Rosa-Parks-Schule, Fritz-Erler-Straße, Disteln, Herten, Kreis Recklinghausen, Nordrhein-Westfalen, 45701, Deutschland"
Münster,Kreis Recklinghausen,Gesamtschule,185190,"Marl, GE Willy-Brandt",6,51.6494043,7.0987513,"Willy-Brandt-Gesamtschule, 1, Willy-Brandt-Allee, Stadtkern, Stadtkern Marl, Marl, Kreis Recklinghausen, Nordrhein-Westfalen, 45770, Deutschland"
Münster,Kreis Recklinghausen,Gesamtschule,188190,"Castrop-Rauxel, GE Willy-Brandt",6,51.5628416,7.3103445,"Willy-Brandt-Gesamtschule, 160, Bahnhofstraße, Rauxel-Süd, Castrop-Rauxel, Kreis Recklinghausen, Nordrhein-Westfalen, 44575, Deutschland"
Münster,Kreis Recklinghausen,Gesamtschule,188803,"Recklinghausen, GE Käthe-Kollwitz",8,51.6822999,7.1382905,"Käthe-Kollwitz-Schule, Merkelheider Weg, Waldsiedlung, Marl-Hamm, Marl, Kreis Recklinghausen, Nordrhein-Westfalen, 45772, Deutschland"
Münster,Kreis Recklinghausen,Gesamtschule,188876,"Marl, GE Martin-Luther-King",6,51.6632608,7.1468928,"Martin-Luther-King-Gesamtschule, 67, Georg-Herwegh-Straße, Hüls-Süd, Marl, Kreis Recklinghausen, Nordrhein-Westfalen, 45772, Deutschland"
Münster,Kreis Recklinghausen,Gesamtschule,190524,"Recklinghausen, GE Wolfgang-Borchert",7,51.6251338,7.190418,"Wolfgang-Borchert-Gesamtschule, Otto-Burrmeister-Allee, Nordviertel, Recklinghausen, Kreis Recklinghausen, Nordrhein-Westfalen, 45657, Deutschland"
Münster,Kreis Recklinghausen,Gesamtschule,191322,"Waltrop, GE Brockenscheidter Str.",4,51.6152128,7.4049911,"Brockenscheidter Straße, Egelmeer, Waltrop, Kreis Recklinghausen, Nordrhein-Westfalen, 45731, Deutschland"
Münster,Kreis Recklinghausen,Gesamtschule,191875,"Recklinghausen, GE Suderwich",4,51.6051415,7.2798801,"GERESU - Gesamtschule Suderwich, Am Flögelshof, Suderwich, Recklinghausen, Kreis Recklinghausen, Nordrhein-Westfalen, 45665, Deutschland"
Münster,Kreis Recklinghausen,Gymnasium,167800,"Gladbeck, Gym Riesener-Gymnasium",4,51.5703385,6.9870662,"Riesener Gymnasium, Wilhelmstraße, Mitte I (West), Mitte, Gladbeck, Kreis Recklinghausen, Nordrhein-Westfalen, 45964, Deutschland"
Münster,Kreis Recklinghausen,Gymnasium,167812,"Gladbeck, Gym Rats",3,51.5770689,6.9800819,"Heisenberg-Gymnasium, Sandstraße, Mitte I (West), Mitte, Gladbeck, Kreis Recklinghausen, Nordrhein-Westfalen, 45964, Deutschland"
Münster,Kreis Recklinghausen,Gymnasium,167824,"Gladbeck, Gym Heisenberg",3,51.5770689,6.9800819,"Heisenberg-Gymnasium, Sandstraße, Mitte I (West), Mitte, Gladbeck, Kreis Recklinghausen, Nordrhein-Westfalen, 45964, Deutschland"
Münster,Kreis Recklinghausen,Gymnasium,167927,"Recklinghausen, Gym Marie-Curie",3,51.6196343,7.2015021,"Marie-Curie Gymnasium, Oerweg, Nordviertel, Recklinghausen, Kreis Recklinghausen, Nordrhein-Westfalen, 45657, Deutschland"
Münster,Kreis Recklinghausen,Gymnasium,167939,"Recklinghausen, Gym Hittorf",3,51.6095352,7.191144,"Hittorf-Gymnasium, 38, Kemnastraße, Paulusviertel, Recklinghausen, Kreis Recklinghausen, Nordrhein-Westfalen, 45657, Deutschland"
Münster,Kreis Recklinghausen,Gymnasium,167940,"Recklinghausen, Gym Theodor-Heuss",5,51.5717234,7.2093626,"Theodor Heuss Gymnasium, Theodor-Körner-Straße, Süd, Recklinghausen Süd, Recklinghausen, Kreis Recklinghausen, Nordrhein-Westfalen, 45661, Deutschland"
Münster,Kreis Recklinghausen,Gymnasium,167952,"Recklinghausen, Gym Petrinum",2,51.6146529,7.1943868,"Gymnasium Petrinum, 28, Herzogswall, Innenstadt, Recklinghausen, Kreis Recklinghausen, Nordrhein-Westfalen, 45657, Deutschland"
Münster,Kreis Recklinghausen,Gymnasium,168257,"Haltern, Gym Joseph-König",1,51.738518,7.1821914,"Joseph-König-Gymnasium Haltern am See, 3–5, Holtwicker Straße, Haltern-Mitte, Mitte / Hamm-Bossendorf, Hamm-Bossendorf, Haltern am See, Kreis Recklinghausen, Nordrhein-Westfalen, 45721, Deutschland"
Münster,Kreis Recklinghausen,Gymnasium,168269,"Herten, Gym Städt. Gymnasium Herten",4,51.5964466,7.1386369,"Gymnasium, 40, Gartenstraße, Herten-Mitte, Herten, Kreis Recklinghausen, Nordrhein-Westfalen, 45699, Deutschland"
Münster,Kreis Recklinghausen,Gymnasium,168270,"Datteln, Gym Comenius",4,51.6481885,7.3349778,"Comenius-Gymnasium, Südring, Hachhausen, Datteln, Kreis Recklinghausen, Nordrhein-Westfalen, 45711, Deutschland"
Münster,Kreis Recklinghausen,Gymnasium,168282,"Dorsten, Gym Petrinum",2,51.6650342,6.9630618,"Gymnasium Petrinum, 17, Im Werth, Altstadt, Dorsten, Kreis Recklinghausen, Nordrhein-Westfalen, 46282, Deutschland"
Münster,Kreis Recklinghausen,Gymnasium,168312,"Marl, Gym Im Loekamp",4,51.6613838,7.128564,"Gymnasium im Loekamp, 80, Loekampstraße, Hüls-Süd, Marl, Kreis Recklinghausen, Nordrhein-Westfalen, 45770, Deutschland"
Münster,Kreis Recklinghausen,Gymnasium,168336,"Waltrop, Gym Theodor-Heuss",2,51.6197191,7.4002452,"Theodor-Heuss-Gymnasium, Lehmstraße, Alte Kolonie, Waltrop, Kreis Recklinghausen, Nordrhein-Westfalen, 45731, Deutschland"
Münster,Kreis Recklinghausen,Gymnasium,169249,"Castrop-Rauxel, Gym Ernst-Barlach",3,51.5599469,7.3122616,"Ernst-Barlach-Gymnasium, Lunastraße, Rauxel, Rauxel-Süd, Castrop-Rauxel, Kreis Recklinghausen, Nordrhein-Westfalen, 44575, Deutschland"
Münster,Kreis Recklinghausen,Gymnasium,169250,"Castrop-Rauxel, Gym Adalbert-Stifter",3,51.5462674,7.3099314,"Adalbert-Stifter-Gymnasium, 8, Leonhardstraße, Castrop, Castrop-Rauxel, Kreis Recklinghausen, Nordrhein-Westfalen, 44575, Deutschland"
Münster,Kreis Recklinghausen,Gymnasium,187215,"Oer-Erkenschwick, Gym Willy-Brandt",2,51.6384723,7.2557696,"Willy-Brandt-Gymnasium, 4, Christoph-Stöver-Straße, Groß-Erkenschwick, Oer-Erkenschwick, Kreis Recklinghausen, Nordrhein-Westfalen, 45739, Deutschland"
Münster,Kreis Recklinghausen,Gymnasium,191425,"Recklinghausen, Gym Freiherr-vom-Stein",4,51.6153324,7.1816724,"Freiherr-vom-Stein-Gymnasium, Freiherr-Vom-Stein-Straße, Westviertel, Recklinghausen, Kreis Recklinghausen, Nordrhein-Westfalen, 45657, Deutschland"
Münster,Kreis Recklinghausen,Gymnasium,195832,"Marl, Gym Alb. Schweitzer/Geschw. Scholl",4,51.6618207,7.0987604,"Albert-Schweitzer-Geschwister-Scholl-Gymnasium, 23, Max-Planck-Straße, Stadtkern, Stadtkern Marl, Marl, Kreis Recklinghausen, Nordrhein-Westfalen, 45768, Deutschland"
Münster,Kreis Steinfurt,Gesamtschule,100023,"Lengerich, GE Lengerich/Tecklenburg",3,52.1856413,7.8666904,"Gesamtschule Lengerich/Tecklenburg, Margarethenstraße, Lengerich, Kreis Steinfurt, Nordrhein-Westfalen, 49525, Deutschland"
Münster,Kreis Steinfurt,Gesamtschule,100125,"Neuenkirchen, GE Emmy-Noether",2,52.2422646,7.3734331,"Emmy-Noether-Schule, Josefstraße, Neuenkirchen, Kreis Steinfurt, Nordrhein-Westfalen, 48485, Deutschland"
Münster,Kreis Steinfurt,Gesamtschule,189911,"Saerbeck, GE Maximilian-Kolbe",2,52.1748731,7.637533,"Maximilian-Kolbe-Gesamtschule, Kolpingstraße, Saerbeck, Kreis Steinfurt, Nordrhein-Westfalen, 48369, Deutschland"
Münster,Kreis Steinfurt,Gesamtschule,190410,"Rheine, GE Euregio-Schule",4,52.2797174,7.4481623,"Euregio Gesamtschule Rheine, Ludwigstraße, Hörstkamp, Stadtberg, Rheine, Kreis Steinfurt, Nordrhein-Westfalen, 48429, Deutschland"
Münster,Kreis Steinfurt,Gesamtschule,190652,"Nordwalde, GE Kardinal-von-Galen",3,52.0880805,7.4813124,"Kardinal-von-Galen Gesamtschule, Emsdettener Straße, Nordwalde, Kreis Steinfurt, Nordrhein-Westfalen, 48356, Deutschland"
Münster,Kreis Steinfurt,Gesamtschule,196654,"Greven, GE Teichstraße",4,52.0887605,7.6224272,"Nelson-Mandela-Gesamtschule Greven, 29, Teichstraße, Greven, Kreis Steinfurt, Nordrhein-Westfalen, 48268, Deutschland"
Münster,Kreis Steinfurt,Gesamtschule,196666,"Ibbenbüren, GE Erna-de-Vries",3,52.2684364,7.7347885,"Gesamtschule Ibbenbüren, 22, Am Sportzentrum, Ibbenbüren, Kreis Steinfurt, Nordrhein-Westfalen, 49479, Deutschland"
Münster,Kreis Steinfurt,Gesamtschule,197683,"Hörstel, GE Harkenberg",2,52.2904939,7.5922873,"Harkenberg Gesamtschule Hörstel, 5, Westfalenstraße, Hörstel, Kreis Steinfurt, Nordrhein-Westfalen, 48477, Deutschland"
Münster,Kreis Steinfurt,Gesamtschule,198985,"Westerkappeln, GE Osnabrücker Str.",3,52.31432,7.8847514,"Gesamtschule Lotte-Westerkappeln, 25, Osnabrücker Straße, Westerkappeln, Kreis Steinfurt, Nordrhein-Westfalen, 49492, Deutschland"
Münster,Kreis Steinfurt,Gymnasium,168210,"Greven, Gym Augustinianum",2,52.0907356,7.6085254,"Gymnasium Augustinianum, 68, Lindenstraße, Greven, Kreis Steinfurt, Nordrhein-Westfalen, 48268, Deutschland"
Münster,Kreis Steinfurt,Gymnasium,168348,"Steinfurt, Gym Borghorst",2,52.1271428,7.4061979,"Städtisches Gymnasium Borghorst, 6, Herderstraße, Borghorst, Steinfurt, Kreis Steinfurt, Nordrhein-Westfalen, 48565, Deutschland"
Münster,Kreis Steinfurt,Gymnasium,168350,"Steinfurt, Gym Arnoldinum Europaschule",2,52.154066,7.3439035,"Gymnasium, Pagenstecherweg, Burgsteinfurt, Steinfurt, Kreis Steinfurt, Nordrhein-Westfalen, 48565, Deutschland"
Münster,Kreis Steinfurt,Gymnasium,168361,"Emsdetten, Gym Martinum",2,52.1801274,7.5245921,"Gymnasium Martinum, 61, Wannenmacherstraße, Berge, Isendorf-Beckwermert, Emsdetten, Kreis Steinfurt, Nordrhein-Westfalen, 48282, Deutschland"
Münster,Kreis Steinfurt,Gymnasium,168373,"Rheine, Gym Dionysianum",2,52.282924,7.4318446,"Gymnasium Dionysianum, 2, Anton-Führer-Straße, Wietesch, Rheine, Kreis Steinfurt, Nordrhein-Westfalen, 48431, Deutschland"
Münster,Kreis Steinfurt,Gymnasium,168385,"Rheine, Gym Emsland",3,52.266087,7.4307806,"Emsland-Gymnasium, 120, Bühnertstraße, Dorenkamp, Rheine, Kreis Steinfurt, Nordrhein-Westfalen, 48431, Deutschland"
Münster,Kreis Steinfurt,Gymnasium,168397,"Rheine, Gym Kopernikus",3,52.2800782,7.4583322,"Kopernikus-Gymnasium, 61, Kopernikusstraße, Südesch, Stadtberg, Rheine, Kreis Steinfurt, Nordrhein-Westfalen, 48429, Deutschland"
Münster,Kreis Steinfurt,Gymnasium,168415,"Ochtrup, Gym Ochtrup",2,52.2100271,7.2227974,"Albaad Deutschland, 23, Am Langenhorster Bahnhof, Langenhorst, Ochtrup, Kreis Steinfurt, Nordrhein-Westfalen, 48607, Deutschland"
Münster,Kreis Steinfurt,Gymnasium,168427,"Lengerich, Gym Hannah-Arendt",3,52.1824464,7.8654096,"Hannah-Arendt-Gymnasium, 110; 112, Bahnhofstraße, Lengerich, Kreis Steinfurt, Nordrhein-Westfalen, 49525, Deutschland"
Münster,Kreis Steinfurt,Gymnasium,168452,"Ibbenbüren, Gym Johannes-Kepler",1,52.2696708,7.7353524,"Johannes-Kepler-Gymnasium, Hoppenweg, Ibbenbüren, Kreis Steinfurt, Nordrhein-Westfalen, 49477, Deutschland"
Münster,Kreis Steinfurt,Gymnasium,168464,"Ibbenbüren, Gym Goethe, Europa-Schule",1,,,
Münster,Kreis Steinfurt,Gymnasium,168476,"Tecklenburg, Gym Graf-Adolf",1,52.2179868,7.8159179,"Graf Adolf Gymnasium, 2 - 4, Hofbauers Kamp, Tecklenburg, Kreis Steinfurt, Nordrhein-Westfalen, 49545, Deutschland"
Münster,Kreis Warendorf,Gesamtschule,100098,"Ahlen, GE Therese-Münsterteicher",6,51.7708871,7.8924124,"Therese-Münsterteicher-Gesamtschule, 54, Sedanstraße, Ahlen, Kreis Warendorf, Nordrhein-Westfalen, 59227, Deutschland"
Münster,Kreis Warendorf,Gesamtschule,189923,"Ahlen, GE Fritz-Winter-Gesamtschule",5,51.7550423,7.9015658,"Fritz-Winter-Gesamtschule, 13, August-Kirchner-Straße, Ahlen, Kreis Warendorf, Nordrhein-Westfalen, 59229, Deutschland"
Münster,Kreis Warendorf,Gesamtschule,196915,"Ennigerloh, GE Rosa Parks",4,51.8428095,8.0309568,"Rosa Parks Gesamtschule, Standort Ennigerloh Berliner Straße, 37, Berliner Straße, Ennigerloh, Kreis Warendorf, Nordrhein-Westfalen, 59320, Deutschland"
Münster,Kreis Warendorf,Gesamtschule,197154,"Warendorf, GE Weiße Rose",3,51.9589165,7.9967914,"Gesamtschule Warendorf, 21, Kapellenstraße, Warendorf, Kreis Warendorf, Nordrhein-Westfalen, 48231, Deutschland"
Münster,Kreis Warendorf,Gesamtschule,198201,"Oelde, GE Bultstr.",3,51.8271845,8.1499956,"Gesamtschule Oelde (Standort 2), 20, Bultstraße, Oelde, Kreis Warendorf, Nordrhein-Westfalen, 59302, Deutschland"
Münster,Kreis Warendorf,Gymnasium,168026,"Ahlen, Gym Bruno-Wagler-Weg",4,51.7620907,7.8850888,"Bruno-Wagler-Weg, Ahlen, Kreis Warendorf, Nordrhein-Westfalen, 59227, Deutschland"
Münster,Kreis Warendorf,Gymnasium,168038,"Beckum, Gym Albertus-Magnus",2,51.7504969,8.0380302,"Albertus-Magnus-Gymnasium, 2, Paterweg, Beckum, Kreis Warendorf, Nordrhein-Westfalen, 59269, Deutschland"
Münster,Kreis Warendorf,Gymnasium,168051,"Beckum, Gym Kopernikus",2,51.7997796,8.0319926,"Kopernikus-Gymnasium, Vellerner Straße, Interkultureller Garten, Neubeckum, Beckum, Kreis Warendorf, Nordrhein-Westfalen, 59269, Deutschland"
Münster,Kreis Warendorf,Gymnasium,168075,"Oelde, Gym Thomas-Morus",2,51.8233649,8.1507033,"Thomas-Morus-Gymnasium, Zur Dicken Linde, Oelde, Kreis Warendorf, Nordrhein-Westfalen, 59302, Deutschland"
Münster,Kreis Warendorf,Gymnasium,168490,"Warendorf, Gym Laurentianum",1,51.9487666,7.9755829,"Gymnasium Laurentianum, 24, Von-Ketteler-Straße, Warendorf, Kreis Warendorf, Nordrhein-Westfalen, 48231, Deutschland"
Münster,Kreis Warendorf,Gymnasium,168506,"Warendorf, Gym Marien",1,51.8295337,7.9493377,"Grundschule St. Marien, 10, Marienstraße, Enniger, Ennigerloh, Kreis Warendorf, Nordrhein-Westfalen, 59320, Deutschland"
Münster,Kreis Warendorf,Gymnasium,192326,"Telgte, Gym Maria-Sibylla-Merian",1,51.9873044,7.779201,"Maria-Sibylla-Merian-Gymnasium, 4, August-Winkhaus-Straße, Telgte, Kreis Warendorf, Nordrhein-Westfalen, 48291, Deutschland"
Münster,Stadt Bottrop,Gesamtschule,189017,"Bottrop, GE Janusz-Korczak",8,51.5279316,6.9365841,"Janusz-Korczak-Gesamtschule, Germaniahof, Stadtmitte, Bottrop, Nordrhein-Westfalen, 46236, Deutschland"
Münster,Stadt Bottrop,Gesamtschule,190846,"Bottrop, GE Willy-Brandt",5,51.5435487,6.9286619,"Willy-Brandt-Gesamtschule Bottrop, Arminiusstraße, Eigen, Bottrop, Nordrhein-Westfalen, 46240, Deutschland"
Münster,Stadt Bottrop,Gymnasium,167691,"Bottrop, Gym Josef-Albers",3,51.5178385,6.9178786,"Josef-Albers-Gymnasium, Zeppelinstraße, Stadtmitte, Bottrop, Nordrhein-Westfalen, 46236, Deutschland"
Münster,Stadt Bottrop,Gymnasium,167708,"Bottrop, Gym Heinrich-Heine",2,51.524322,6.9138452,"Heinrich-Heine-Gymnasium, Gustav-Ohm-Straße, Stadtmitte, Bottrop, Nordrhein-Westfalen, 46236, Deutschland"
Münster,Stadt Bottrop,Gymnasium,167710,"Bottrop, Gym Vestisches",1,51.6063893,6.9194737,"Vestisches Gymnasium Kirchhellen, 25, Schulstraße, Kirchhellen-Mitte, Kirchhellen, Bottrop, Nordrhein-Westfalen, 46244, Deutschland"
Münster,Stadt Gelsenkirchen,Gesamtschule,164185,"Gelsenkirchen, GE Berger Feld",7,51.5565459,7.0711638,"Gesamtschule Berger Feld, Arenaring, Erle-Berger Feld, Erle, Gelsenkirchen-Ost, Gelsenkirchen, Nordrhein-Westfalen, 45891, Deutschland"
Münster,Stadt Gelsenkirchen,Gesamtschule,188098,"Gelsenkirchen, GE Ueckendorf",9,51.4945056,7.1139281,"Gesamtschule Ückendorf, Bochumer Straße, Ückendorf, Gelsenkirchen-Süd, Gelsenkirchen, Nordrhein-Westfalen, 45886, Deutschland"
Münster,Stadt Gelsenkirchen,Gesamtschule,188736,"Gelsenkirchen, GE Horst",8,51.534717,7.0215473,"Gesamtschule Horst, Schmalhorststraße, Horst, Gelsenkirchen-West, Gelsenkirchen, Nordrhein-Westfalen, 45899, Deutschland"
Münster,Stadt Gelsenkirchen,Gesamtschule,189730,"Gelsenkirchen, GE Buer-Mitte",6,51.5775941,7.0446431,"Gesamtschule Buer-Mitte, Nollenpad, Buer, Gelsenkirchen-Nord, Gelsenkirchen, Nordrhein-Westfalen, 45894, Deutschland"
Münster,Stadt Gelsenkirchen,Gesamtschule,199114,"Gelsenkirchen, GE Erle",6,51.5598816,7.0955802,"Gesamtschule Erle, Oststraße, Erle, Gelsenkirchen-Ost, Gelsenkirchen, Nordrhein-Westfalen, 45891, Deutschland"
Münster,Stadt Gelsenkirchen,Gymnasium,167721,"Gelsenkirchen, Gym Leibniz",4,51.5752696,7.0544595,"Leibniz-Gymnasium, Breddestraße, Buer, Gelsenkirchen-Nord, Gelsenkirchen, Nordrhein-Westfalen, 45894, Deutschland"
Münster,Stadt Gelsenkirchen,Gymnasium,167733,"Gelsenkirchen, Gym Carl-Friedrich-Gauß",6,51.5151021,7.1107223,"Carl-Friedrich-Gauß-Gymnasium, 13, Hammerschmidtstraße, Bulmke-Hüllen, Gelsenkirchen-Mitte, Gelsenkirchen, Nordrhein-Westfalen, 45888, Deutschland"
Münster,Stadt Gelsenkirchen,Gymnasium,167745,"Gelsenkirchen, Gym Max-Planck",3,51.5809025,7.0655847,"Max-Planck-Gymnasium, Am Goldberg, Buer, Gelsenkirchen-Nord, Gelsenkirchen, Nordrhein-Westfalen, 45894, Deutschland"
Münster,Stadt Gelsenkirchen,Gymnasium,167757,"Gelsenkirchen, Gym von-Droste-Hülshoff",3,,,
Münster,Stadt Gelsenkirchen,Gymnasium,167770,"Gelsenkirchen, Gym Ricarda-Huch",7,51.5123018,7.1061094,"Ricarda-Huch-Gymnasium, Auf dem Bettau, Bulmke-Hüllen, Gelsenkirchen-Mitte, Gelsenkirchen, Nordrhein-Westfalen, 45888, Deutschland"
Münster,Stadt Gelsenkirchen,Gymnasium,167782,"Gelsenkirchen, Gym Grillo",8,51.5193219,7.0877859,"GGS Friedrich-Grillo-Schule, Kußweg, Schalke, Gelsenkirchen-Mitte, Gelsenkirchen, Nordrhein-Westfalen, 45881, Deutschland"
Münster,Stadt Gelsenkirchen,Gymnasium,167794,"Gelsenkirchen, Gym Schalker",9,51.5180881,7.0991678,"Schalker Gymnasium, Heimgarten, Sophienau, Schalke, Gelsenkirchen-Mitte, Gelsenkirchen, Nordrhein-Westfalen, 45881, Deutschland"
Münster,Stadt Münster,Gesamtschule,100209,"Münster, GE Münster - West",4,51.9543838,7.5294497,"Stellmacherweg, 24-26, Tilbecker Straße, Roxel, Münster-West, Münster, Nordrhein-Westfalen, 48161, Deutschland"
Münster,Stadt Münster,Gesamtschule,196940,"Münster, GE Jüdefelderstraße",3,51.9640905,7.6196696,"Jüdefelderstraße, 10, Jüdefelderstraße, Überwasser, Altstadt, Münster-Mitte, Münster, Nordrhein-Westfalen, 48143, Deutschland"
Münster,Stadt Münster,Gesamtschule,199886,"Münster, GE Mathilde-Anneke",3,51.9563478,7.6526961,"Mathilde-Anneke-Schule, Andreas-Hofer-Straße, Herz-Jesu, Mitte-Nordost, Münster-Mitte, Münster, Nordrhein-Westfalen, 48145, Deutschland"
Münster,Stadt Münster,Gymnasium,167836,"Münster, Gym Annette-von-Droste-Hülshoff",2,51.9961423,7.5594803,"Annette von Droste Hülshoff Schule, 1, Kirmstraße, Sebastianstraße, Nienberge, Münster-West, Münster, Nordrhein-Westfalen, 48161, Deutschland"
